🇲🇭	Flags	country-flag	flag: Marshall Islands	flag,marshall islands,country,nation,oceania	
🇲🇰	Flags	country-flag	flag: North Macedonia	flag,north macedonia,country,nation,europe	
🇲🇱	Flags	country-flag	flag: Mali	flag,mali,country,nation,africa	
🇲🇲	Flags	country-flag	flag: Myanmar (Burma)	flag,myanmar (burma),country,nation,asia	
🇲🇳	Flags	country-flag	flag: Mongolia	flag,mongolia,country,nation,asia	
🇲🇴	Flags	country-flag	flag: Macao SAR China	flag,macao sar china,macao,china,asia	
🇲🇵	Flags	country-flag	flag: Northern Mariana Islands	flag,northern mariana islands,country,nation,oceania	
🇲🇶	Flags	country-flag	flag: Martinique	flag,martinique,country,nation,caribbean	
🇲🇷	Flags	country-flag	flag: Mauritania	flag,mauritania,country,nation,africa	
🇲🇸	Flags	country-flag	flag: Montserrat	flag,montserrat,country,nation,caribbean	
🇲🇹	Flags	country-flag	flag: Malta	flag,malta,country,nation,europe	
🇲🇺	Flags	country-flag	flag: Mauritius	flag,mauritius,country,nation,africa	
🇲🇻	Flags	country-flag	flag: Maldives	flag,maldives,country,nation,asia	
🇲🇼	Flags	country-flag	flag: Malawi	flag,malawi,country,nation,africa	
🇲🇽	Flags	country-flag	flag: Mexico	flag,mexico,country,nation,north america	
🇲🇾	Flags	country-flag	flag: Malaysia	flag,malaysia,country,nation,asia	
🇲🇿	Flags	country-flag	flag: Mozambique	flag,mozambique,country,nation,africa	
🇳🇦	Flags	country-flag	flag: Namibia	flag,namibia,country,nation,africa	
🇳🇨	Flags	country-flag	flag: New Caledonia	flag,new caledonia,country,nation,oceania	
🇳🇪	Flags	country-flag	flag: Niger	flag,niger,country,nation,africa	
🇳🇫	Flags	country-flag	flag: Norfolk Island	flag,norfolk island,country,nation,oceania	
🇳🇬	Flags	country-flag	flag: Nigeria	flag,nigeria,country,nation,africa	
🇳🇮	Flags	country-flag	flag: Nicaragua	flag,nicaragua,country,nation,central america	
🇳🇱	Flags	country-flag	flag: Netherlands	flag,netherlands,country,nation,europe	
🇳🇴	Flags	country-flag	flag: Norway	flag,norway,country,nation,europe	
🇳🇵	Flags	country-flag	flag: Nepal	flag,nepal,country,nation,asia	
🇳🇷	Flags	country-flag	flag: Nauru	flag,nauru,country,nation,oceania	
🇳🇺	Flags	country-flag	flag: Niue	flag,niue,country,nation,oceania	
🇳🇿	Flags	country-flag	flag: New Zealand	flag,new zealand,country,nation,oceania	
🇴🇲	Flags	country-flag	flag: Oman	flag,oman,country,nation,middle east	
🇵🇦	Flags	country-flag	flag: Panama	flag,panama,country,nation,central america	
🇵🇪	Flags	country-flag	flag: Peru	flag,peru,country,nation,south america	
🇵🇫	Flags	country-flag	flag: French Polynesia	flag,french polynesia,country,nation,oceania	
🇵🇬	Flags	country-flag	flag: Papua New Guinea	flag,papua new guinea,country,nation,oceania	
🇵🇭	Flags	country-flag	flag: Philippines	flag,philippines,country,nation,asia	
🇵🇰	Flags	country-flag	flag: Pakistan	flag,pakistan,country,nation,asia	
🇵🇱	Flags	country-flag	flag: Poland	flag,poland,country,nation,europe	
🇵🇲	Flags	country-flag	flag: St. Pierre & Miquelon	flag,st. pierre & miquelon,country,nation,north america	
🇵🇳	Flags	country-flag	flag: Pitcairn Islands	flag,pitcairn islands,country,nation,oceania	
🇵🇷	Flags	country-flag	flag: Puerto Rico	flag,puerto rico,country,nation,caribbean	
🇵🇸	Flags	country-flag	flag: Palestinian Territories	flag,palestinian territories,country,nation,middle east	
🇵🇹	Flags	country-flag	flag: Portugal	flag,portugal,country,nation,europe	
🇵🇼	Flags	country-flag	flag: Palau	flag,palau,country,nation,oceania	
🇵🇾	Flags	country-flag	flag: Paraguay	flag,paraguay,country,nation,south america	
🇶🇦	Flags	country-flag	flag: Qatar	flag,qatar,country,nation,middle east	
🇷🇪	Flags	country-flag	flag: Réunion	flag,réunion,country,nation,africa	
🇷🇴	Flags	country-flag	flag: Romania	flag,romania,country,nation,europe	
🇷🇸	Flags	country-flag	flag: Serbia	flag,serbia,country,nation,europe	
🇷🇺	Flags	country-flag	flag: Russia	flag,russia,country,nation,europe,asia	
🇷🇼	Flags	country-flag	flag: Rwanda	flag,rwanda,country,nation,africa	
🇸🇦	Flags	country-flag	flag: Saudi Arabia	flag,saudi arabia,country,nation,middle east	
🇸🇧	Flags	country-flag	flag: Solomon Islands	flag,solomon islands,country,nation,oceania	
🇸🇨	Flags	country-flag	flag: Seychelles	flag,seychelles,country,nation,africa	
🇸🇩	Flags	country-flag	flag: Sudan	flag,sudan,country,nation,africa	
🇸🇪	Flags	country-flag	flag: Sweden	flag,sweden,country,nation,europe	
🇸🇬	Flags	country-flag	flag: Singapore	flag,singapore,country,nation,asia	
🇸🇭	Flags	country-flag	flag: St. Helena	flag,st. helena,country,nation,africa	
🇸🇮	Flags	country-flag	flag: Slovenia	flag,slovenia,country,nation,europe	
🇸🇯	Flags	country-flag	flag: Svalbard & Jan Mayen	flag,svalbard & jan mayen,country,nation,europe	
🇸🇰	Flags	country-flag	flag: Slovakia	flag,slovakia,country,nation,europe	
🇸🇱	Flags	country-flag	flag: Sierra Leone	flag,sierra leone,country,nation,africa	
🇸🇲	Flags	country-flag	flag: San Marino	flag,san marino,country,nation,europe	
🇸🇳	Flags	country-flag	flag: Senegal	flag,senegal,country,nation,africa	
🇸🇴	Flags	country-flag	flag: Somalia	flag,somalia,country,nation,africa	
🇸🇷	Flags	country-flag	flag: Suriname	flag,suriname,country,nation,south america	
🇸🇸	Flags	country-flag	flag: South Sudan	flag,south sudan,country,nation,africa	
🇸🇹	Flags	country-flag	flag: São Tomé & Príncipe	flag,são tomé & príncipe,country,nation,africa	
🇸🇻	Flags	country-flag	flag: El Salvador	flag,el salvador,country,nation,central america	
🇸🇽	Flags	country-flag	flag: Sint Maarten	flag,sint maarten,country,nation,caribbean	
🇸🇾	Flags	country-flag	flag: Syria	flag,syria,country,nation,middle east	
🇸🇿	Flags	country-flag	flag: Eswatini	flag,eswatini,country,nation,africa	
🇹🇦	Flags	country-flag	flag: Tristan da Cunha	flag,tristan da cunha,country,nation,atlantic	
🇹🇨	Flags	country-flag	flag: Turks & Caicos Islands	flag,turks & caicos islands,country,nation,caribbean	
🇹🇩	Flags	country-flag	flag: Chad	flag,chad,country,nation,africa	
🇹🇫	Flags	country-flag	flag: French Southern Territories	flag,french southern territories,country,nation,indian ocean	
🇹🇬	Flags	country-flag	flag: Togo	flag,togo,country,nation,africa	
🇹🇭	Flags	country-flag	flag: Thailand	flag,thailand,country,nation,asia	
🇹🇯	Flags	country-flag	flag: Tajikistan	flag,tajikistan,country,nation,asia	
🇹🇰	Flags	country-flag	flag: Tokelau	flag,tokelau,country,nation,oceania	
🇹🇱	Flags	country-flag	flag: Timor-Leste	flag,timor-leste,country,nation,asia	
🇹🇲	Flags	country-flag	flag: Turkmenistan	flag,turkmenistan,country,nation,asia	
🇹🇳	Flags	country-flag	flag: Tunisia	flag,tunisia,country,nation,africa	
🇹🇴	Flags	country-flag	flag: Tonga	flag,tonga,country,nation,oceania	
🇹🇷	Flags	country-flag	flag: Türkiye	flag,türkiye,country,nation,asia,europe	
🇹🇹	Flags	country-flag	flag: Trinidad & Tobago	flag,trinidad & tobago,country,nation,caribbean	
🇹🇻	Flags	country-flag	flag: Tuvalu	flag,tuvalu,country,nation,oceania	
🇹🇼	Flags	country-flag	flag: Taiwan	flag,taiwan,country,nation,asia	
🇹🇿	Flags	country-flag	flag: Tanzania	flag,tanzania,country,nation,africa	
🇺🇦	Flags	country-flag	flag: Ukraine	flag,ukraine,country,nation,europe	
🇺🇬	Flags	country-flag	flag: Uganda	flag,uganda,country,nation,africa	
🇺🇲	Flags	country-flag	flag: U.S. Outlying Islands	flag,u.s. outlying islands,country,nation,oceania,pacific	
🇺🇳	Flags	country-flag	flag: United Nations	flag,united nations,un,organization,global	
🇺🇸	Flags	country-flag	flag: United States	flag,united states,usa,country,nation,north america	
🇺🇾	Flags	country-flag	flag: Uruguay	flag,uruguay,country,nation,south america	
🇺🇿	Flags	country-flag	flag: Uzbekistan	flag,uzbekistan,country,nation,asia	
🇻🇦	Flags	country-flag	flag: Vatican City	flag,vatican city,country,nation,europe	
🇻🇨	Flags	country-flag	flag: St. Vincent & Grenadines	flag,st. vincent & grenadines,country,nation,caribbean	
🇻🇪	Flags	country-flag	flag: Venezuela	flag,venezuela,country,nation,south america	
🇻🇬	Flags	country-flag	flag: British Virgin Islands	flag,british virgin islands,country,nation,caribbean	
🇻🇮	Flags	country-flag	flag: U.S. Virgin Islands	flag,u.s. virgin islands,country,nation,caribbean	
🇻🇳	Flags	country-flag	flag: Vietnam	flag,vietnam,country,nation,asia	
🇻🇺	Flags	country-flag	flag: Vanuatu	flag,vanuatu,country,nation,oceania	
🇼🇫	Flags	country-flag	flag: Wallis & Futuna	flag,wallis & futuna,country,nation,oceania	
🇼🇸	Flags	country-flag	flag: Samoa	flag,samoa,country,nation,oceania	
🇽🇰	Flags	country-flag	flag: Kosovo	flag,kosovo,country,nation,europe	
🇾🇪	Flags	country-flag	flag: Yemen	flag,yemen,country,nation,middle east	
🇾🇹	Flags	country-flag	flag: Mayotte	flag,mayotte,country,nation,africa	
🇿🇦	Flags	country-flag	flag: South Africa	flag,south africa,country,nation,africa	
🇿🇲	Flags	country-flag	flag: Zambia	flag,zambia,country,nation,africa	
🇿🇼	Flags	country-flag	flag: Zimbabwe	flag,zimbabwe,country,nation,africa	
🏴󠁧󠁢󠁥󠁮󠁧󠁿	Flags	subdivision-flag	flag: England	flag,england,country,nation,europe,uk	
🏴󠁧󠁢󠁳󠁣󠁴󠁿	Flags	subdivision-flag	flag: Scotland	flag,scotland,country,nation,europe,uk	
🏴󠁧󠁢󠁷󠁬󠁳󠁿	Flags	subdivision-flag	flag: Wales	flag,wales,country,nation,europe,uk	
i: 🇯🇪	Flags	country-flag	flag: Jersey	flag,jersey,country,nation,europe	
Emoji: 🇯🇲	Flags	country-flag	flag: Jamaica	flag,jamaica,country,nation,caribbean	
Emoji: 🇯🇴	Flags	country-flag	flag: Jordan	flag,jordan,country,nation,middle east	
Emoji: 🇯🇵	Flags	country-flag	flag: Japan	flag,japan,country,nation,asia	
Emoji: 🇰🇪	Flags	country-flag	flag: Kenya	flag,kenya,country,nation,africa	
Emoji: 🇰🇬	Flags	country-flag	flag: Kyrgyzstan	flag,kyrgyzstan,country,nation,asia	
Emoji: 🇰🇭	Flags	country-flag	flag: Cambodia	flag,cambodia,country,nation,asia	
Emoji: 🇰🇮	Flags	country-flag	flag: Kiribati	flag,kiribati,country,nation,oceania	
Emoji: 🇰🇲	Flags	country-flag	flag: Comoros	flag,comoros,country,nation,africa	
Emoji: 🇰🇳	Flags	country-flag	flag: St. Kitts & Nevis	flag,st. kitts & nevis,country,nation,caribbean	
Emoji: 🇰🇵	Flags	country-flag	flag: North Korea	flag,north korea,country,nation,asia	
Emoji: 🇰🇷	Flags	country-flag	flag: South Korea	flag,south korea,country,nation,asia	
Emoji: 🇰🇼	Flags	country-flag	flag: Kuwait	flag,kuwait,country,nation,middle east	
Emoji: 🇰🇾	Flags	country-flag	flag: Cayman Islands	flag,cayman islands,country,nation,caribbean	
Emoji: 🇰🇿	Flags	country-flag	flag: Kazakhstan	flag,kazakhstan,country,nation,asia	
Emoji: 🇱🇦	Flags	country-flag	flag: Laos	flag,laos,country,nation,asia	
Emoji: 🇱🇧	Flags	country-flag	flag: Lebanon	flag,lebanon,country,nation,middle east	
Emoji: 🇱🇨	Flags	country-flag	flag: St. Lucia	flag,st. lucia,country,nation,caribbean	
Emoji: 🇱🇮	Flags	country-flag	flag: Liechtenstein	flag,liechtenstein,country,nation,europe	
Emoji: 🇱🇰	Flags	country-flag	flag: Sri Lanka	flag,sri lanka,country,nation,asia	
Emoji: 🇱🇷	Flags	country-flag	flag: Liberia	flag,liberia,country,nation,africa	
Emoji: 🇱🇸	Flags	country-flag	flag: Lesotho	flag,lesotho,country,nation,africa	
Emoji: 🇱🇹	Flags	country-flag	flag: Lithuania	flag,lithuania,country,nation,europe	
Emoji: 🇱🇺	Flags	country-flag	flag: Luxembourg	flag,luxembourg,country,nation,europe	
Emoji: 🇱🇻	Flags	country-flag	flag: Latvia	flag,latvia,country,nation,europe	
Emoji: 🇱🇾	Flags	country-flag	flag: Libya	flag,libya,country,nation,africa	
Emoji: 🇲🇦	Flags	country-flag	flag: Morocco	flag,morocco,country,nation,africa	
Emoji: 🇲🇨	Flags	country-flag	flag: Monaco	flag,monaco,country,nation,europe	
Emoji: 🇲🇩	Flags	country-flag	flag: Moldova	flag,moldova,country,nation,europe	
Emoji: 🇲🇪	Flags	country-flag	flag: Montenegro	flag,montenegro,country,nation,europe	
Emoji: 🇲🇫	Flags	country-flag	flag: St. Martin	flag,st. martin,country,nation,caribbean	
Emoji: 🇲🇬	Flags	country-flag	flag: Madagascar	flag,madagascar,country,nation,africa	
Emoji: 🇲🇭	Flags	country-flag	flag: Marshall Islands	flag,marshall islands,country,nation,oceania	
Emoji: 🇲🇰	Flags	country-flag	flag: North Macedonia	flag,north macedonia,country,nation,europe	
Emoji: 🇲🇱	Flags	country-flag	flag: Mali	flag,mali,country,nation,africa	
Emoji: 🇲🇲	Flags	country-flag	flag: Myanmar (Burma)	flag,myanmar (burma),country,nation,asia	
Emoji: 🇲🇳	Flags	country-flag	flag: Mongolia	flag,mongolia,country,nation,asia	
Emoji: 🇲🇴	Flags	country-flag	flag: Macao SAR China	flag,macao sar china,macao,china,asia	
Emoji: 🇲🇵	Flags	country-flag	flag: Northern Mariana Islands	flag,northern mariana islands,country,nation,oceania	
Emoji: 🇲🇶	Flags	country-flag	flag: Martinique	flag,martinique,country,nation,caribbean	
Emoji: 🇲🇷	Flags	country-flag	flag: Mauritania	flag,mauritania,country,nation,africa	
Emoji: 🇲🇸	Flags	country-flag	flag: Montserrat	flag,montserrat,country,nation,caribbean	
Emoji: 🇲🇹	Flags	country-flag	flag: Malta	flag,malta,country,nation,europe	
Emoji: 🇲🇺	Flags	country-flag	flag: Mauritius	flag,mauritius,country,nation,africa	
Emoji: 🇲🇻	Flags	country-flag	flag: Maldives	flag,maldives,country,nation,asia	
Emoji: 🇲🇼	Flags	country-flag	flag: Malawi	flag,malawi,country,nation,africa	
Emoji: 🇲🇽	Flags	country-flag	flag: Mexico	flag,mexico,country,nation,north america	
Emoji: 🇲🇾	Flags	country-flag	flag: Malaysia	flag,malaysia,country,nation,asia	
Emoji: 🇲🇿	Flags	country-flag	flag: Mozambique	flag,mozambique,country,nation,africa	
Emoji: 🇳🇦	Flags	country-flag	flag: Namibia	flag,namibia,country,nation,africa	
Emoji: 🇳🇨	Flags	country-flag	flag: New Caledonia	flag,new caledonia,country,nation,oceania	
Emoji: 🇳🇪	Flags	country-flag	flag: Niger	flag,niger,country,nation,africa	
Emoji: 🇳🇫	Flags	country-flag	flag: Norfolk Island	flag,norfolk island,country,nation,oceania	
Emoji: 🇳🇬	Flags	country-flag	flag: Nigeria	flag,nigeria,country,nation,africa	
Emoji: 🇳🇮	Flags	country-flag	flag: Nicaragua	flag,nicaragua,country,nation,central america	
Emoji: 🇳🇱	Flags	country-flag	flag: Netherlands	flag,netherlands,country,nation,europe	
Emoji: 🇳🇴	Flags	country-flag	flag: Norway	flag,norway,country,nation,europe	
Emoji: 🇳🇵	Flags	country-flag	flag: Nepal	flag,nepal,country,nation,asia	
Emoji: 🇳🇷	Flags	country-flag	flag: Nauru	flag,nauru,country,nation,oceania	
Emoji: 🇳🇺	Flags	country-flag	flag: Niue	flag,niue,country,nation,oceania	
Emoji: 🇳🇿	Flags	country-flag	flag: New Zealand	flag,new zealand,country,nation,oceania	
Emoji: 🇴🇲	Flags	country-flag	flag: Oman	flag,oman,country,nation,middle east	
Emoji: 🇵🇦	Flags	country-flag	flag: Panama	flag,panama,country,nation,central america	
Emoji: 🇵🇪	Flags	country-flag	flag: Peru	flag,peru,country,nation,south america	
Emoji: 🇵🇫	Flags	country-flag	flag: French Polynesia	flag,french polynesia,country,nation,oceania	
Emoji: 🇵🇬	Flags	country-flag	flag: Papua New Guinea	flag,papua new guinea,country,nation,oceania	
Emoji: 🇵🇭	Flags	country-flag	flag: Philippines	flag,philippines,country,nation,asia	
Emoji: 🇵🇰	Flags	country-flag	flag: Pakistan	flag,pakistan,country,nation,asia	
Emoji: 🇵🇱	Flags	country-flag	flag: Poland	flag,poland,country,nation,europe	
Emoji: 🇵🇲	Flags	country-flag	flag: St. Pierre & Miquelon	flag,st. pierre & miquelon,country,nation,north america	
Emoji: 🇵🇳	Flags	country-flag	flag: Pitcairn Islands	flag,pitcairn islands,country,nation,oceania	
